"","DataZone2011Code","TDS"
"12578","S01008158",-2.860487638
"12579","S01008160",-0.929411942
"12580","S01008160",5.063636035
"12581","S01008160",4.042348216
"12582","S01008160",2.694508156
"12583","S01008159",5.270653483
"12584","S01008159",1.952232976
"12585","S01008159",5.930062548
"12586","S01008159",-2.225894358
"12587","S01008159",1.590062068
"12588","S01008159",1.457392523
"12589","S01008159",3.925184037
"12590","S01008159",2.152072246
"12591","S01008160",0.228165453
"12592","S01008158",-3.446353832
"12593","S01008158",-4.162738359
"12594","S01008161",-3.450506081
"12595","S01008158",-1.491278089
"12596","S01008158",-3.445333444
"12597","S01008161",-1.500694399
"12598","S01008045",-3.525564599
"12599","S01008069",-2.841065626
"12600","S01008082",-1.203344573
"12601","S01008083",-3.611388641
"12602","S01008045",-4.065342523
"12603","S01008050",-6.363823332
"12604","S01008050",-5.183704936
"12605","S01008057",-5.870846319
"12606","S01008043",-0.61330974
"12607","S01008043",-6.013069707
"12608","S01008063",-1.408698434
"12609","S01008067",-5.502275308
"12610","S01008063",-3.644338575
"12611","S01008045",-3.417923571
"12612","S01008059",-2.52079898
"12613","S01008102",0.769137931
"12614","S01008106",1.12175687
"12615","S01008101",-5.438224281
"12616","S01008101",-2.211643057
"12617","S01008100",-3.190348495
"12618","S01008097",2.584934269
"12619","S01008097",-2.649895746
"12620","S01008095",-3.200865916
"12621","S01008094",-3.281969321
"12622","S01008085",-3.596857157
"12623","S01008085",-3.819316331
"12624","S01008162",-2.017942602
"12625","S01008044",-4.450895378
"12626","S01008044",-3.017831759
"12627","S01008037",-0.703226342
"12628","S01008037",1.471016967
"12629","S01008162",-2.929984139
"12630","S01008040",0.694140926
"12631","S01008162",-3.422675826
"12632","S01008162",-5.630679174
"12633","S01008044",1.122174807
"12634","S01008042",-4.425010569
"12635","S01008134",1.272181136
"12636","S01008134",0.134580253
"12637","S01008132",-2.93923818
"12638","S01008132",-3.679109053
"12639","S01008135",-0.142231457
"12640","S01008135",-0.791341999
"12641","S01008137",1.904362692
"12642","S01008137",8.424158351
"12643","S01008152",3.237162893
"12644","S01008148",-6.154995466
"12645","S01008149",0.523389979
"12646","S01008150",0.356214552
"12647","S01008140",3.30502083
"12648","S01008148",-5.668344563
"12649","S01008144",-1.436737487
"12650","S01008141",-5.66254031
"12651","S01008142",-5.891838819
"12652","S01008119",3.774166581
"12653","S01008122",-2.69238803
"12654","S01008124",-6.267897158
"12655","S01008124",-6.221438371
"12656","S01008126",-0.50546372
"12657","S01008084",-3.063483784
"12658","S01008118",-2.9846884
"12659","S01008084",-3.415413578
"12660","S01008084",-0.697816028
"12661","S01008146",2.10328648
"12662","S01008156",-0.599168763
"12663","S01008157",-0.88422151
"12664","S01008160",1.225054211
"12665","S01008159",5.682873186
"12666","S01008160",3.265912432
"12667","S01008075",-5.93268558
"12668","S01008075",-5.66327705
"12669","S01008075",-4.09445394
"12670","S01008099",-1.485552046
"12671","S01008099",-2.24315111
"12672","S01008048",-4.652997013
"12673","S01008048",-4.396335944
"12674","S01008147",-0.746263278
"12675","S01008147",-3.242614965
"12676","S01008148",-1.627666756
"12677","S01008148",-1.599505483
"12678","S01008072",-3.319472076
"12679","S01008072",-2.973244914
"12680","S01008072",-2.390542359
"12681","S01008072",-3.549524439
"12682","S01008072",-3.185957942
"12683","S01008072",-1.964240998
"12684","S01008073",-6.340929663
"12685","S01008073",-0.47491741
"12686","S01008056",-1.407051959
"12687","S01008050",-5.61971484
"12688","S01008050",-0.763965123
"12689","S01008067",-3.912485515
"12690","S01008067",-4.605989177
"12691","S01008066",-1.461638811
"12692","S01008066",-4.448851266
"12693","S01008063",-1.26346898
"12694","S01008063",-4.309630258
"12695","S01008064",2.844856345
"12696","S01008064",3.538402043
"12697","S01008061",-3.239435657
"12698","S01008060",-4.764901151
"12699","S01008061",-4.573311264
"12700","S01008061",-2.378666745
"12701","S01008061",-2.219080074
"12702","S01008060",-4.198026172
"12703","S01008060",-3.617280284
"12704","S01008058",-4.138776405
"12705","S01008058",-4.406066074
"12706","S01008058",-2.280732179
"12707","S01008058",-4.124017091
"12708","S01008058",-4.999015738
"12709","S01008058",-4.095652194
"12710","S01008103",2.588780131
"12711","S01008104",0.58343508
"12712","S01008105",1.992659045
"12713","S01008105",-2.953683535
"12714","S01008105",4.749487315
"12715","S01008105",2.107889502
"12716","S01008106",2.143425265
"12717","S01008110",-1.610707644
"12718","S01008110",-2.647366836
"12719","S01008100",-3.24115218
"12720","S01008101",0.159574181
"12721","S01008101",-0.768838646
"12722","S01008094",-6.240200312
"12723","S01008094",-3.80310143
"12724","S01008049",-5.674993795
"12725","S01008045",0.704398046
"12726","S01008038",1.813758316
"12727","S01008035",1.335977948
"12728","S01008033",-5.002681928
"12729","S01008033",-3.695311984
"12730","S01008040",-4.097998589
"12731","S01008034",-4.61038327
"12732","S01008034",-3.830677565
"12733","S01008034",-4.001456083
"12734","S01008033",-2.754061982
"12735","S01008034",-2.442169344
"12736","S01008034",-2.553621841
"12737","S01008046",2.696079218
"12738","S01008046",0.605465328
"12739","S01008131",-0.809882983
"12740","S01008131",2.313811174
"12741","S01008131",-0.098785679
"12742","S01008131",1.852424199
"12743","S01008135",1.721875053
"12744","S01008135",-1.487405423
"12745","S01008135",2.486593755
"12746","S01008139",4.562313504
"12747","S01008139",2.751233116
"12748","S01008140",2.417765317
"12749","S01008140",7.048058349
"12750","S01008131",0.994927044
"12751","S01008131",6.564834052
"12752","S01008131",-0.043620535
"12753","S01008131",3.872660941
"12754","S01008120",-1.690653498
"12755","S01008127",-2.421379098
"12756","S01008127",-6.150889842
"12757","S01008118",-2.81874671
"12758","S01008118",-0.503746482
"12759","S01008120",-1.81935125
"12760","S01008120",4.416389383
"12761","S01008086",-4.159862216
"12762","S01008086",-2.224033148
"12763","S01008145",-1.502639582
"12764","S01008145",3.566981902
"12765","S01008145",-0.82702038
"12766","S01008145",6.365360158
"12767","S01008155",-0.629470175
"12768","S01008155",-5.145978188
"12769","S01008155",2.151838209
"12770","S01008155",-3.026836525
"12771","S01008157",-2.859933629
"12772","S01008157",-3.312301403
"12773","S01008161",-4.704733798
"12774","S01008161",-2.732511801
"12775","S01008161",-4.518106685
"12776","S01008033",-0.8484812
"12777","S01008040",-2.099611349
"12778","S01008134",-0.657869493
"12779","S01008135",0.838470587
"12780","S01008135",-0.83306514
"12781","S01008135",-1.269427493
"12782","S01008176",-4.210164383
"12783","S01008176",-3.711173577
"12784","S01008176",-2.119326421
"12785","S01008165",-1.608777872
"12786","S01008165",-4.00282103
"12787","S01008165",-0.797478369
"12788","S01008165",-4.277140654
"12789","S01008163",1.295500803
"12790","S01008208",0.160396177
"12791","S01008217",-4.006244755
"12792","S01008240",-3.010209386
"12793","S01008240",0.533655435
"12794","S01008243",-1.904626699
"12795","S01008218",-2.224109768
"12796","S01008218",-3.354743373
"12797","S01008218",-2.982599765
"12798","S01008197",-4.254261692
"12799","S01008197",-0.050926143
"12800","S01008197",0.099966282
"12801","S01008197",-1.349159108
"12802","S01008197",1.741617305
"12803","S01008197",-4.006797661
"12804","S01008218",-4.694927363
"12805","S01008218",-3.75915637
"12806","S01008235",-1.660237394
"12807","S01008245",-5.355997031
"12808","S01008237",-2.299765199
"12809","S01008237",-3.957095699
"12810","S01008246",-3.037364571
"12811","S01008247",-2.770586044
"12812","S01008247",-5.773665041
"12813","S01008247",-1.7374057
"12814","S01008246",-4.704015019
"12815","S01008246",-5.861577961
"12816","S01008237",-5.252234908
"12817","S01008247",-1.899579163
"12818","S01008247",-1.930233907
"12819","S01008247",-2.790266804
"12820","S01008267",-1.785166381
"12821","S01008267",-0.737677201
"12822","S01008267",0.295398794
"12823","S01008268",-4.575748052
"12824","S01008264",-0.625521384
"12825","S01008263",-3.559701831
"12826","S01008263",-4.322110161
"12827","S01008267",-1.46866374
"12828","S01008267",-1.519911277
"12829","S01008262",-2.142365239
"12830","S01008262",-2.140328159
"12831","S01008262",-2.490221592
"12832","S01008262",2.099325459
"12833","S01008262",-1.91136977
"12834","S01008262",-3.703373855
"12835","S01008272",-4.61280609
"12836","S01008277",-1.37963108
"12837","S01008277",-2.182975979
"12838","S01008278",-4.162303897
"12839","S01008278",-6.081245522
"12840","S01008278",1.344212467
"12841","S01008250",-3.797167489
"12842","S01008250",-3.178125001
"12843","S01008250",-3.447477538
"12844","S01008248",-5.803661008
"12845","S01008248",-1.902233417
"12846","S01008249",-2.309969651
"12847","S01008280",-1.216498285
"12848","S01008250",-4.426998177
"12849","S01008280",-3.106885021
"12850","S01008250",-4.868472562
"12851","S01008249",-2.384927874
"12852","S01008249",-4.754409704
"12853","S01008250",-3.835279479
"12854","S01008250",0.061592131
"12855","S01008281",-2.145371012
"12856","S01008281",-0.60143318
"12857","S01008278",-1.169641657
"12858","S01008277",-2.653829813
"12859","S01008277",-0.4826501
"12860","S01008281",-3.489507055
"12861","S01008283",-2.072686658
"12862","S01008283",-2.938782144
"12863","S01008283",-2.376880463
"12864","S01008282",2.74402873
"12865","S01008282",-3.215803815
"12866","S01008282",-2.236506952
"12867","S01008283",-0.353864016
"12868","S01008282",-1.272616676
"12869","S01008172",-2.227076576
"12870","S01008172",-3.035558131
"12871","S01008172",-0.663923668
"12872","S01008172",-1.143454251
"12873","S01008170",0.510305527
"12874","S01008171",1.072235074
"12875","S01008171",2.953709865
"12876","S01008171",-1.918522348
"12877","S01008171",0.695214815
"12878","S01008171",-0.612167817
"12879","S01008171",-0.202978011
"12880","S01008172",-0.017725754
"12881","S01008174",-0.138425559
"12882","S01008173",0.32538247
"12883","S01008175",3.796122548
"12884","S01008174",-2.193915366
"12885","S01008175",-1.927528377
"12886","S01008175",3.952041416
"12887","S01008180",-3.771570187
"12888","S01008175",-0.211657864
"12889","S01008174",-3.549602412
"12890","S01008178",-1.064934347
"12891","S01008175",-3.454808378
"12892","S01008175",-1.106098712
"12893","S01008180",-4.961146881
"12894","S01008177",-5.656224894
"12895","S01008177",0.881952371
"12896","S01008174",-2.712161444
"12897","S01008177",2.397547081
"12898","S01008175",3.662333211
"12899","S01008183",0.883032675
"12900","S01008177",2.718842751
"12901","S01008177",1.559887455
"12902","S01008177",2.881298097
"12903","S01008183",-4.285595683
"12904","S01008178",-2.724500428
"12905","S01008178",-3.333492038
"12906","S01008178",-0.295831713
"12907","S01008178",-2.182200143
"12908","S01008178",-5.898693547
"12909","S01008181",-3.519598548
"12910","S01008182",-0.037229933
"12911","S01008181",-2.896084036
"12912","S01008181",-2.100430373
"12913","S01008181",-3.261607176
"12914","S01008181",-5.652151502
"12915","S01008181",-1.724664828
"12916","S01008182",0.613982586
"12917","S01008182",1.75214365
"12918","S01008184",-1.142767961
"12919","S01008184",1.39466683
"12920","S01008182",1.569981604
"12921","S01008184",4.408318033
"12922","S01008183",0.395589089
"12923","S01008183",2.342035967
"12924","S01008183",-3.799780034
"12925","S01008184",-1.06612103
"12926","S01008184",1.380737085
"12927","S01008184",1.383547382
"12928","S01008185",0.656129128
"12929","S01008185",0.678987389
"12930","S01008185",-3.220303008
"12931","S01008185",3.020783588
"12932","S01008185",1.18808344
"12933","S01008182",1.006058294
"12934","S01008185",2.510768391
"12935","S01008185",-0.436930719
"12936","S01008185",6.098745493
"12937","S01008184",-1.166682099
"12938","S01008187",-0.485791629
"12939","S01008185",3.018190607
"12940","S01008176",1.035080465
"12941","S01008176",-3.380943656
"12942","S01008188",1.536509968
"12943","S01008188",1.215975125
"12944","S01008188",4.55184089
"12945","S01008188",-0.561208005
"12946","S01008189",-0.01676432
"12947","S01008188",4.474424402
"12948","S01008192",3.579704799
"12949","S01008186",1.567223505
"12950","S01008192",0.208689641
"12951","S01008186",3.523129554
"12952","S01008186",1.449286837
"12953","S01008187",1.251592018
"12954","S01008187",4.068575998
"12955","S01008187",0.487406262
"12956","S01008187",1.287699157
"12957","S01008193",-5.851724465
"12958","S01008188",3.622212763
"12959","S01008192",-0.306062673
"12960","S01008192",0.542262645
"12961","S01008189",-4.398343711
"12962","S01008189",0.080862265
"12963","S01008189",-2.104661247
"12964","S01008191",2.240614746
"12965","S01008191",-0.291032858
"12966","S01008190",1.280701018
"12967","S01008190",1.44609566
"12968","S01008190",-0.05531649
"12969","S01008190",5.205991416
"12970","S01008190",1.744507735
"12971","S01008190",0.446263904
"12972","S01008191",5.291095355
"12973","S01008193",-1.599394959
"12974","S01008193",-3.741037538
"12975","S01008192",2.585473709
"12976","S01008192",1.40873691
"12977","S01008193",1.648784645
"12978","S01008193",2.242355881
"12979","S01008193",-1.985219335
"12980","S01008193",2.326327467
"12981","S01008194",-2.025286686
"12982","S01008194",-1.692231819
"12983","S01008194",-4.406275992
"12984","S01008173",-3.743380108
"12985","S01008173",-4.244260093
"12986","S01008196",3.875425921
"12987","S01008196",-0.250385611
"12988","S01008196",3.299625135
"12989","S01008194",2.400879962
"12990","S01008168",2.978002524
"12991","S01008196",2.703677715
"12992","S01008196",0.993737361
"12993","S01008195",-0.87672464
"12994","S01008195",3.970173681
"12995","S01008168",-0.00528225
"12996","S01008195",3.258883404
"12997","S01008195",4.883740469
"12998","S01008195",3.437152019
"12999","S01008168",4.24728643
"13000","S01008195",2.492038288
"13001","S01008169",-0.143285873
"13002","S01008169",2.351307109
"13003","S01008169",-0.47574822
"13004","S01008169",-2.836001953
"13005","S01008167",2.49835612
"13006","S01008167",3.781101719
"13007","S01008167",-0.017940022
"13008","S01008167",3.429510367
"13009","S01008167",4.804112446
"13010","S01008166",1.881524895
"13011","S01008166",2.992653673
"13012","S01008166",-0.078348542
"13013","S01008166",2.353153663
"13014","S01008166",0.821522356
"13015","S01008245",-4.672579329
"13016","S01008245",-1.184989778
"13017","S01008245",-1.94464036
"13018","S01008246",-0.556961807
"13019","S01008245",0.270525337
"13020","S01008245",-6.006029656
"13021","S01008246",-3.788638282
"13022","S01008245",-5.437962676
"13023","S01008237",1.992333304
"13024","S01008237",0.401453108
"13025","S01008237",1.956165828
"13026","S01008235",2.430462477
"13027","S01008235",-0.141479364
"13028","S01008236",1.565379806
"13029","S01008236",-0.794174198
"13030","S01008236",0.626047484
"13031","S01008236",1.914853865
"13032","S01008236",-1.583341147
"13033","S01008235",-0.611187849
"13034","S01008236",0.492278582
"13035","S01008249",-3.898640272
"13036","S01008248",-2.85261565
"13037","S01008249",-2.467979481
"13038","S01008164",4.123417151
"13039","S01008164",2.793170501
"13040","S01008163",0.755756347
"13041","S01008163",-0.143529273
"13042","S01008163",1.142439529
"13043","S01008163",2.052782422
"13044","S01008163",2.691748312
"13045","S01008164",0.737003636
"13046","S01008234",0.472328752
"13047","S01008234",0.012372119
"13048","S01008234",-3.827779883
"13049","S01008228",0.035570107
"13050","S01008228",-2.151633264
"13051","S01008228",2.102117435
"13052","S01008219",-1.820081947
"13053","S01008228",-4.243920602
"13054","S01008228",-1.209300915
"13055","S01008219",-1.991367734
"13056","S01008219",-0.003736085
"13057","S01008221",0.653560005
"13058","S01008219",0.579715993
"13059","S01008219",1.079543097
"13060","S01008220",3.642772035
"13061","S01008220",3.555777862
"13062","S01008220",2.140288145
"13063","S01008220",2.688274705
"13064","S01008221",6.44218343
"13065","S01008221",6.081627606
"13066","S01008222",3.804888927
"13067","S01008222",0.288951494
"13068","S01008222",4.355273237
"13069","S01008230",-1.24634111
"13070","S01008232",3.536683358
